eprtr_facility_id,eprtr_facility_name,eprtr_country,eprtr_activity,activity_label,eta,substitutable_TJ,heat_demand_TJ,note,routing_mode
FR.CAED/6708.FACILITY,ELECTRICITE DE FRANCE,France,1(c),EXCLUDE — power stations,0.0,4637.81,0.0,,tech_split
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-562014-500-0359243,Pilkington Deutschland AG -Werk Gladbeck-,Germany,3(e),Mineral fibres,,,,no LCP data,
PL.MŚ/000000508.FACILITY,"Zakłady Górniczo-Hutnicze ""Bolesław"" S.A.",Poland,2(a),Metal ore roasting/sintering,,,,no LCP data,
NL.RIVM/000011366.FACILITY,LANXESS Rotterdam Botlek,Netherlands,4(a)(ii),Basic organic chemicals / olefins,1.0,1805.27,1317.85,,tech_split
FR.CAED/4249.FACILITY,SM POUR LA PREVENTION ET LA VALORISATION DES DECHETS DU HAUT-DOUBS,France,5(b),Municipal waste incineration (WtE),,,,no LCP data,
PT.CAED/100009180.FACILITY,Central Termoelétrica do Caldeirão,Portugal,1(c),EXCLUDE — power stations,,,,no LCP data,
SE.CAED/10015102.Facility,Händelöverket,Sweden,1(c),EXCLUDE — power stations,0.0,194.76,0.0,,tech_split
LU.CAED/000004000.FACILITY,Cimalux S.A.,Luxembourg,3(c)(i),Glass,,,,no LCP data,
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00706,Müllverbrennungsanlage Nürnberg,Germany,5(b),Municipal waste incineration (WtE),1.0,1635.93,1390.54,,fuel_routing
ES.CAED/007626000.FACILITY,CENTRAL DE CICLO COMBINADO AS PONTES,Spain,1(c),EXCLUDE — power stations,0.0,11560.67,0.0,,tech_split
EL.CAED/100084.FACILITY,PPC S.A. - AES MYKONOS,Greece,1(c),EXCLUDE — power stations,,,,no LCP data,
UK.CAED/EW_EA-592.FACILITY,Lostock Sodium Carbonate Manufacturing Site EPR/SP3430BF,United Kingdom,4(b),Basic inorganic chemicals / fertiliser,,,,no LCP data,
IT.CAED/400351001.FACILITY,Centrale termoelettrica di Ostiglia,Italy,1(c),EXCLUDE — power stations,0.0,13375.95,0.0,,tech_split
IT.EEA/2007000020.FACILITY,CEMENTERIA DI CADOLA,Italy,3(c)(i),Glass,,,,no LCP data,
UK.CAED/EW_EA-1930.FACILITY,Stallingborough Titanium Dioxide Site EPR/FP3031HJ,United Kingdom,1(c),EXCLUDE — power stations,0.0,1891.0,0.0,,tech_split
BE.WA/187010000.FACILITY,2VALORISE AMEL,Belgium,1(c),EXCLUDE — power stations,,,,no LCP data,
NL.RIVM/000064005.FACILITY,ARN B.V.,Netherlands,5(b),Municipal waste incineration (WtE),,,,no LCP data,
FR.CAED/7588.FACILITY,FIBRE EXCELLENCE PROVENCE,France,6(a),Pulp & paper,1.0,209.14,178.19,,tech_split
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70019073,Thermische Abfallbehandlung Lauta GmbH & Co. oHG ,Germany,5(a),Hazardous waste disposal,,,,no LCP data,
DK.CAED/000105551.FACILITY,I/S Norfors,Denmark,5(b),Municipal waste incineration (WtE),,,,no LCP data,
FR.CAED/3601.FACILITY,UNILIN SAS,France,6(b),Wood products / panels,,,,no LCP data,
ES.CAED/006528000.FACILITY,CENTRAL TÉRMICA DE CICLO COMBINADO DE SANTURTZI,Spain,1(c),EXCLUDE — power stations,0.0,6383.2,0.0,,tech_split
SE.CAED/10019436.Facility,St1 Refinery AB,Sweden,1(a),Petroleum refineries,,,,no LCP data,
GB.EEA/EW_EA-7592.FACILITY,"UK Coal Mining Ltd, North Stobswood Revised",United Kingdom,3(a),Cement clinker,,,,no LCP data,
EE.KAUR.TTR/88.FACILITY,"Horizon Tselluloosi ja Paberi AS, Kehra paberivabrik",Estonia,6(b),Wood products / panels,1.0,38.5,27.39,,tech_split
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/30000112,AVA/HKW Nordweststadt ,Germany,5(b),Municipal waste incineration (WtE),1.0,15.61,13.27,,fuel_routing
NO.EEA/1416.0007.01.FACILITY,"Hydro Aluminium, Høyanger",Norway,2(e)(i),Non-ferrous (primary),,,,no LCP data,
DK.CAED/000105733.FACILITY,Fortum Waste Solutions A/S,Denmark,5(a),Hazardous waste disposal,,,,no LCP data,
FR.CAED/5307.FACILITY,VERALLIA FRANCE,France,3(e),Mineral fibres,,,,no LCP data,
DK.CAED/000105775.FACILITY,Sønderborg Kraftvarme A/S,Denmark,5(b),Municipal waste incineration (WtE),,,,no LCP data,
NO.EEA/0000.0004.01.FACILITY,Visund,Norway,3(a),Cement clinker,,,,no LCP data,
HU.EEA/HU-100506085.FACILITY,Linde Gáz Magyarország Zrt.,Hungary,4(b)(i),Basic inorganic chemicals / fertiliser,,,,no LCP data,
GB.EEA/EW_EA-1012.FACILITY,"Iggesund Paperboard (Workington) Limited, Workington Boardmill",United Kingdom,6(b),Wood products / panels,1.0,626.6,445.83,,tech_split
UK.CAED/EW_EA-2938.FACILITY,BLACKBURN MEADOWS STW,United Kingdom,5(f),Waste — other,,,,no LCP data,
LU.CAED/000006000.FACILITY,Guardian Luxguard I S.à r.l.,Luxembourg,3(e),Mineral fibres,,,,no LCP data,
AT.EEA/20000.00197.FACILITY,Borealis Agrolinz Melamine GmbH,Austria,4(c),"Other chemicals (P, N, agro)",,,,no LCP data,
https://registry.gdi-de.org/id/de.be.pf.lisa/172654,BEW HKW Mitte ,Germany,1(c),EXCLUDE — power stations,0.0,12067.8,0.0,,tech_split
ES.EEA/1076.FACILITY,"CELULOSA ENERGÍA, S.L.U.",Spain,1(c),EXCLUDE — power stations,0.0,4000.0,0.0,,tech_split
PL.MŚ/000000162.FACILITY,Elektrociepłownia Żerań,Poland,1(c),EXCLUDE — power stations,0.0,724.51,0.0,,tech_split
IT.CAED/210202005.FACILITY,Holcim (Italia) S.p.A. - unità produttiva di Ternate,Italy,3(c),Glass,,,,no LCP data,
FR.CAED/4039.FACILITY,TARANIS DU ROUVRAY,France,1(c),EXCLUDE — power stations,0.0,2216.44,0.0,,tech_split
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-112000-100-0209675,thyssenkrupp Steel Europe AG Werk Hüttenheim,Germany,2(c)(i),"Hot/cold rolling, coating",1.0,1619.76,1376.8,,fuel_routing
ES.CAED/004264000.FACILITY,"DOLOMITAS DEL NORTE,S.A",Spain,3(c)(iii),Glass,,,,no LCP data,
NO.EEA/0000.0104.01.FACILITY,Knarr,Norway,3(a),Cement clinker,,,,no LCP data,
UK.CAED/EW_EA-755.FACILITY,Theddlethorpe Gas Terminal,United Kingdom,1(c),EXCLUDE — power stations,,,,no LCP data,
DK.EEA/1513.FACILITY,Vattenfall A/S                   Fynsværket,Denmark,1(c),EXCLUDE — power stations,,,,no LCP data,
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-315000-300-0271861,Saint-Gobain Glass Deutschland GmbH,Germany,3(e),Mineral fibres,0.95,3.0,2.01,,tech_split
PL.MŚ/000000630.FACILITY,Zakłady Wapiennicze Lhoist S.A. Jednostka Produkcyjna w Tarnowie Opolskim,Poland,3(c),Glass,,,,no LCP data,
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S01047,Lech-Stahlwerke GmbH,Germany,2(b),Iron & Steel (BF/BOF),,,,no LCP data,
EL.CAED/100211.FACILITY,KAVALA NOVAFERT LTD,Greece,4(c),"Other chemicals (P, N, agro)",,,,no LCP data,
UK.CAED/BEISOffsh-Ninian-Central.FACILITY,Ninian Central,United Kingdom,1(c),EXCLUDE — power stations,,,,no LCP data,
BG.CAED/004000004.FACILITY,Cellulose plant Sviloza,Bulgaria,6(a),Pulp & paper,,,,no LCP data,
https://registry.gdi-de.org/id/de.sh/50083712,Hamburger Energiewerke GmbH ,Germany,1(c),EXCLUDE — power stations,0.0,11131.4,0.0,,tech_split
EL.CAED/100748.FACILITY,PPC S.A. PTOLEMAIS V,Greece,1(c),EXCLUDE — power stations,0.0,9939.0,0.0,,tech_split
PL.MŚ/000000366.FACILITY,"Energetyka sp. z o.o., Elektrociepłownia E-3 Głogów",Poland,1(c),EXCLUDE — power stations,0.0,962.2,0.0,,tech_split
UK.CAED/EW_EA-2764.FACILITY,Tyseley Energy from Waste Plant,United Kingdom,5(b),Municipal waste incineration (WtE),,,,no LCP data,
ES.CAED/001838000.FACILITY,"GUARDIAN INDUSTRIES NAVARRA, S.L.U.",Spain,3(e),Mineral fibres,,,,no LCP data,
EL.CAED/100083.FACILITY,PPC S.A. - AES THIRA,Greece,1(c),EXCLUDE — power stations,,,,no LCP data,
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00018,Heizkraftwerk Altenstadt GmbH & Co. KG,Germany,5(b),Municipal waste incineration (WtE),,,,no LCP data,
PL.MŚ/000005726.FACILITY,PGE Gryfino Dolna Odra Sp. z o.o.,Poland,1(c),EXCLUDE — power stations,0.0,19094.2,0.0,,tech_split
IT.CAED/301751002.FACILITY,CENTRALE TERMOELETTRICA DI MARGHERA AZOTATI,Italy,1(c),EXCLUDE — power stations,0.0,850.67,0.0,,tech_split
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2024-170008-100-0013484,DHE Dinslakener Holz-Energiezentrum GmbH & Co. KG,Germany,5(b),Municipal waste incineration (WtE),,,,no LCP data,
FR.CAED/3848.FACILITY,SEDIBEX,France,5(a),Hazardous waste disposal,,,,no LCP data,
ES.CAED/006010000.FACILITY,CENTRAL TÉRMICA DE CICLO COMBINADO DE PALOS DE LA FRONTERA,Spain,1(c),EXCLUDE — power stations,0.0,7887.1,0.0,,tech_split
IT.CAED/268211001.FACILITY,CENTRALE A CICLO COMBINATO DI TURANO LODIGIANO E BERTONICO,Italy,1(c),EXCLUDE — power stations,,,,no LCP data,
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-954020-900-0125939,Mark-E Aktiengesellschaft Cuno Heizkraftwerk,Germany,1(c),EXCLUDE — power stations,0.0,5508.7,0.0,,tech_split
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-170024-100-0989193,Huntsman Products GmbH,Germany,4(a)(ii),Basic organic chemicals / olefins,1.0,1623.43,1185.1,,tech_split
ES.CAED/003182000.FACILITY,SOLVAY QUIMICA (FÁBRICA DE TORRELAVEGA),Spain,4(b)(iv),Basic inorganic chemicals / fertiliser,0.75,5410.05,2888.97,,tech_split
ES.CAED/003535000.FACILITY,UPT COMPOSTILLA,Spain,1(c),EXCLUDE — power stations,,,,no LCP data,
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-915000-900-0079017,RWE Generation SE Kraftwerk Westfalen,Germany,1(c),EXCLUDE — power stations,0.0,2730.5,0.0,,tech_split
IT.CAED/111002001.FACILITY,COGNE ACCIAI SPECIALI SPA,Italy,2(b),Iron & Steel (BF/BOF),,,,no LCP data,
IT.CAED/251282002.FACILITY,ORI MATIN SPA stabilimento di Brescia,Italy,2(b),Iron & Steel (BF/BOF),,,,no LCP data,
IT.CAED/090122001.FACILITY,Piattaforma Ambientale Integrata,Italy,5(b),Municipal waste incineration (WtE),,,,no LCP data,
CZ.MZP.T806/CZ61143631.FACILITY,Teplárna Vítkovice,Czechia,1(c),EXCLUDE — power stations,,,,no LCP data,
UK.CAED/NRW170258.FACILITY,Padeswood Cement Works,United Kingdom,3(c)(i),Glass,,,,no LCP data,
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100050963.ProductionFacility,"Metsä Board Oyj, Metsä Board Kaskinen Pulp Mill",Finland,6(a),Pulp & paper,,,,no LCP data,
IT.EEA/2007000593.FACILITY,Feralpi Siderurgica S.p.A,Italy,2(b),Iron & Steel (BF/BOF),,,,no LCP data,
FR.CAED/10600.FACILITY,EDF PRODUCTION ELECTRIQUE INSULAIRE BELLEFONTAINE SAS,France,1(c),EXCLUDE — power stations,0.0,6854.98,0.0,,tech_split
RO.CAED/105CT0001.FACILITY,ROMCIM SA - PUNCT DE LUCRU MEDGIDIA,Romania,3(c)(i),Glass,,,,no LCP data,
https://registry.gdi-de.org/id/de.ni.mu/06060181710,EEW Energy from Waste Hannover GmbH,Germany,5(b),Municipal waste incineration (WtE),,,,no LCP data,
UK.CAED/EW_EA-1374.FACILITY,Teesside Polyethylene Plant EPR/TP3139UR,United Kingdom,4(a),Basic organic chemicals / olefins,1.0,39.1,28.54,,tech_split
UK.CAED/EW_EA-559.FACILITY,Bury St Edmunds Sugar Factory EPR/BX2094IJ,United Kingdom,8(b),Sugar production,1.0,3950.0,2666.25,,tech_split
CZ.MZP.S204/CZ44305642.FACILITY,Elektrárna Kolín,Czechia,1(c),EXCLUDE — power stations,0.0,1088.96,0.0,,tech_split
FI.EEA/28058.FACILITY,"AVILON OY ( ent. KUITU FINLAND OY ent.Säteri Oy), Voimalaitos ja käyttöhyödykkeet",Finland,1(c),EXCLUDE — power stations,,,,no LCP data,
PT.CAED/PT.APA05770942.CI,"Caima - Indústria de Celulose, S.A. (CI)",Portugal,6(a),Pulp & paper,,,,no LCP data,
PT.CAED/PT.APA05764262.CI,Fábrica Maceira-Liz (CI),Portugal,3(c)(i),Glass,,,,no LCP data,
PL.MŚ/000000687.FACILITY,NOVICHEM  SPÓŁKA Z OGRANICZONĄ  ODPOWIEDZIALNOŚCIĄ,Poland,6(b),Wood products / panels,,,,no LCP data,
PL.MŚ/000000122.FACILITY,TAURON Wytwarzanie  Spółka Akcyjna - Oddział Elektrownia Jaworzno III w Jaworznie - Elektrownia II,Poland,1(c),EXCLUDE — power stations,0.0,4892.72,0.0,,tech_split
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100178732.ProductionFacility,"LAANILAN VOIMA OY, Laanilan teollisuusalueen voimalaitos",Finland,1(c),EXCLUDE — power stations,0.0,1084.6,0.0,,tech_split
NO.EEA/0000.0042.02.FACILITY,Kvitebjørn,Norway,3(a),Cement clinker,,,,no LCP data,
PL.MŚ/000004638.FACILITY,Nowe Jaworzno Grupa TAURON sp. z o.o.,Poland,1(c),EXCLUDE — power stations,0.0,27589.2,0.0,,tech_split
EE.KAUR.TTR/41.FACILITY,"VKG Energia OÜ, Kohtla-Järve Põhja soojuselektrijaam",Estonia,1(c),EXCLUDE — power stations,,,,no LCP data,
DE.EEA/06-05-500-0152577.FACILITY,Infracor GmbH,Germany,1(c),EXCLUDE — power stations,,,,no LCP data,
https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000000661.FACILITY,INEOS PHENOL BELGIUM,Belgium,4(a)(ii),Basic organic chemicals / olefins,,,,no LCP data,
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00686,"Wiegand-Glashüttenwerke GmbH, Werk Steinbach a.Wald",Germany,3(e),Mineral fibres,,,,no LCP data,
GR.EEA/EL0302006.FACILITY,TITAN CEMENT S.A. – KAMARI PLANT LIMESTONE QUARRY,Greece,3(b),Lime,,,,no LCP data,
BG.CAED/003000010.FACILITY,Bulgartransgaz Kardam power station,Bulgaria,1(c),EXCLUDE — power stations,,,,no LCP data,
SE.CAED/10013851.Facility,FITTJAVERKET,Sweden,1(c),EXCLUDE — power stations,,,,no LCP data,
FR.CAED/8549.FACILITY,IVRY PARIS XIII,France,5(b),Municipal waste incineration (WtE),,,,no LCP data,
RO.CAED/102DB0001.FACILITY,DONALAM SRL Punct de lucru Targoviste,Romania,2(b),Iron & Steel (BF/BOF),,,,no LCP data,
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001177.ProductionFacility,"Vantaan Energia Oy, Martinlaakson voimalaitos",Finland,1(c),EXCLUDE — power stations,0.0,948.2,0.0,,tech_split
DK.EEA/6622.FACILITY,DONG Energy A/S - Enstedværket,Denmark,1(c),EXCLUDE — power stations,,,,no LCP data,
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001254.ProductionFacility,"Stora Enso Oyj, Imatran tehtaat",Finland,6(a),Pulp & paper,1.0,207.0,176.36,,tech_split
FR.EEA/062.05633.FACILITY,EDF - Centre de Production de LA MAXE,France,1(c),EXCLUDE — power stations,,,,no LCP data,
FR.CAED/9964.FACILITY,SOC D'EXPLOITATION THERMIQUE DU MIRAIL,France,5(b),Municipal waste incineration (WtE),1.0,6.19,5.26,,fuel_routing
PL.MŚ/000003640.FACILITY,Polski Koncern Naftowy ORLEN S.A.,Poland,1(a),Petroleum refineries,1.0,31296.5,24176.55,,tech_split
https://registry.gdi-de.org/id/de.sh/10030084,Steinbeis Energie GmbH ,Germany,1(c),EXCLUDE — power stations,0.0,95.76,0.0,,tech_split
UK.CAED/EW_EA-18626.FACILITY,Ferrybridge Multifuel Plant EPR/SP3239FU,United Kingdom,5(b),Municipal waste incineration (WtE),1.0,7911.0,6491.55,,fuel_routing
UK.CAED/EW_EA-1362.FACILITY,South Humber Bank Power Station EPR/MP3235LY,United Kingdom,1(c),EXCLUDE — power stations,0.0,35170.0,0.0,,tech_split
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-124000-100-0030712,WSW Energie & Wasser AG,Germany,1(c),EXCLUDE — power stations,0.0,268.57,0.0,,tech_split
UK.CAED/EW_EA-896.FACILITY,Damhead Creek Power Station EPR/DP3933DN,United Kingdom,1(c),EXCLUDE — power stations,0.0,14270.0,0.0,,tech_split
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100300015.ProductionFacility,"Lahti Energia Oy, Kymijärven jätteenpolttolaitos, Lahti",Finland,5(b),Municipal waste incineration (WtE),1.0,5300.17,4352.91,,fuel_routing
https://data.gov.sk/set/data/so/b4d884b3-4442-43db-a19c-ceb6e127960f/SK57047713.NRZ.FACILITY,Bukocel a.s.,Slovakia,6(a),Pulp & paper,1.0,1085.05,924.46,,tech_split
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/80007914,Biomasseheizkraftwerk ,Germany,5(a),Hazardous waste disposal,,,,no LCP data,
CZ.MZP.U425/CZ17751142.FACILITY,ORLEN Unipetrol RPA,Czechia,4(a)(i),Basic organic chemicals / olefins,1.0,16054.26,11719.61,,tech_split
https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000000642.FACILITY,ELECTRABEL CENTRALE RODENHUIZE,Belgium,1(c),EXCLUDE — power stations,0.0,69.71,0.0,,tech_split
ES.CAED/003681000.FACILITY,PAPEL ARALAR,Spain,6(b),Wood products / panels,,,,no LCP data,
FR.CAED/9531.FACILITY,SOCIETE DE VALORISATION DES EFFLUENTS DE L'EUROMETROPOLE DE STRASBOURG,France,5(b),Municipal waste incineration (WtE),,,,no LCP data,
PT.CAED/PT.APA05769662.CI,Refinaria de Sines (CI),Portugal,1(a),Petroleum refineries,1.0,14388.0,11114.73,,tech_split
FR.CAED/297.FACILITY,SAINT LOUIS SUCRE,France,8(b)(ii),Sugar production,,,,no LCP data,
SE.CAED/10014500.Facility,"HPC Simpan och Ena Kraft, kraftvärmeverket",Sweden,1(c),EXCLUDE — power stations,0.0,11.41,0.0,,tech_split
https://registry.gdi-de.org/id/de.bb.inspire.pf.eureg/23023645,VEO Vulkan-Energiewirtschaft - Oderbrücke GmbH ,Germany,1(c),EXCLUDE — power stations,0.0,9153.26,0.0,,tech_split
ES.CAED/003563000.FACILITY,"CAL INDUSTRIAL, S.L",Spain,3(c)(iii),Glass,,,,no LCP data,
DK.CAED/000074615.FACILITY,adapa flexibles Denmark Slagelse A/S,Denmark,9(c),Tanning / other,,,,no LCP data,
FR.CAED/1287.FACILITY,BIOLACQ ENERGIES,France,1(c),EXCLUDE — power stations,0.0,2.41,0.0,,tech_split
DK.CAED/000104665.FACILITY,"Ørsted Bioenergy & Thermal Power A/S, Studstrupvær",Denmark,1(c),EXCLUDE — power stations,0.0,10962.8,0.0,,tech_split
NO.EEA/1833.0035.01.FACILITY,Elkem Rana AS,Norway,2(e)(i),Non-ferrous (primary),,,,no LCP data,
IT.CAED/251242002.FACILITY,Termoutilizzatore di Brescia,Italy,5(b),Municipal waste incineration (WtE),1.0,31.77,27.0,,fuel_routing
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/30000963,EVO - Heizkraftwerk Offenbach ,Germany,1(c),EXCLUDE — power stations,0.0,3344.32,0.0,,tech_split
ES.CAED/006515000.FACILITY,"ENGIE CARTAGENA, S.L.",Spain,1(c),EXCLUDE — power stations,0.0,5089.6,0.0,,tech_split
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-974016-900-0014855,Portlandzementwerk -Wittekind- Hugo Miebach Söhne KG,Germany,3(c)(i),Glass,,,,no LCP data,
IT.CAED/721001001.FACILITY,Centrale termoelettrica di Brindisi,Italy,1(c),EXCLUDE — power stations,,,,no LCP data,
FR.CAED/13777.FACILITY,ELECTRICITE DE FRANCE,France,1(c),EXCLUDE — power stations,0.0,94.99,0.0,,tech_split
https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000000874.FACILITY,ELECTRABEL CENTRALE VILVOORDE,Belgium,1(c),EXCLUDE — power stations,0.0,247.61,0.0,,tech_split
IT.CAED/040202002.FACILITY,STABILIMENTO DI ITRI,Italy,3(c),Glass,,,,no LCP data,
DE.EEA/18147.FACILITY,Heizkraftwerk Halle-Dieselstraße,Germany,1(c),EXCLUDE — power stations,0.0,3420.32,0.0,,tech_split
https://data.gov.sk/set/data/so/b4d884b3-4442-43db-a19c-ceb6e127960f/SK47056307.NRZ.FACILITY,"Slovenské elektrárne, a.s. - Elektrárne Nováky, závod",Slovakia,1(c),EXCLUDE — power stations,0.0,10394.22,0.0,,tech_split
IT.CAED/301761002.FACILITY,Impianto termoelettrico di Fusina,Italy,1(c),EXCLUDE — power stations,0.0,20255.02,0.0,,tech_split
DK.CAED/000098610.FACILITY,Nordic Sugar A/S Nykøbing,Denmark,8(b)(ii),Sugar production,1.0,768.28,518.59,,tech_split
CZ.MZP.U424/CZ44746297.FACILITY,Elektrárna Počerady,Czechia,1(c),EXCLUDE — power stations,0.0,48525.61,0.0,,tech_split
https://registry.gdi-de.org/id/de.hh/pf.bube-eureg_/3426,Holborn Europa Raffinerie GmbH ,Germany,1(a),Petroleum refineries,1.0,6.43,4.97,,tech_split
ES.CAED/003587000.FACILITY,"IBERDROLA GENERACION TERMICA, S.L",Spain,1(c),EXCLUDE — power stations,0.0,7565.47,0.0,,tech_split
NO.EEA/0000.0010.01.FACILITY,Oseberg,Norway,3(a),Cement clinker,,,,no LCP data,
SE.CAED/10019773.Facility,Vargön Alloys AB,Sweden,2(e)(ii),Non-ferrous (primary),,,,no LCP data,
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/80550473,"Stadtwerke Leipzig GmbH, HKW Leipzig Süd",Germany,1(c),EXCLUDE — power stations,0.0,3306.91,0.0,,tech_split
UK.CAED/EW_EA-16786.FACILITY,Intera South West Energy Recovery Facility,United Kingdom,5(a),Hazardous waste disposal,1.0,28000.0,23800.0,,fuel_routing
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-974020-900-0009824,Heidelberg Material AG Zementwerk Geseke (Milke),Germany,3(c)(i),Glass,,,,no LCP data,
https://registry.gdi-de.org/id/de.bb.inspire.pf.eureg/23021047,IKW Rüdersdorf GmbH,Germany,5(b),Municipal waste incineration (WtE),,,,no LCP data,
IT.CAED/700261001.FACILITY,CENTRALE A CICLO COMBINATO DI MODUGNO,Italy,1(c),EXCLUDE — power stations,0.0,9477.0,0.0,,tech_split
NL.RIVM/000203411.FACILITY,Pergen VOF,Netherlands,1(c),EXCLUDE — power stations,0.0,18349.2,0.0,,tech_split
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-362040-300-0420058,Evonik Operations GmbH - Werk Wesseling,Germany,4(a)(iii),Basic organic chemicals / olefins,1.0,496.68,362.58,,tech_split
NO.EEA/1146.0004.01.FACILITY,Gassco Kårstø,Norway,1(a),Petroleum refineries,,,,no LCP data,
CZ.MZP.T806/CZ01171445.FACILITY,Provoz 46 - Teplárna,Czechia,1(c),EXCLUDE — power stations,0.0,8846.64,0.0,,tech_split
DE.EEA/06-02-B98201B001.FACILITY,"Stadtreinigung Hamburg AöR, MVA Stellinger Moor",Germany,5(b),Municipal waste incineration (WtE),,,,no LCP data,
GB.EEA/EW_EA-1265.FACILITY,"Hanson Aggregates (North) Ltd, Batts Combe Quarry",United Kingdom,3(c),Glass,,,,no LCP data,
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001560.ProductionFacility,"UPM-Kymmene Oyj, Kymi",Finland,6(a),Pulp & paper,1.0,178.0,151.66,,tech_split
PL.MŚ/000000125.FACILITY,Zakład Wytwarzania Katowice,Poland,1(c),EXCLUDE — power stations,0.0,1044.1,0.0,,tech_split
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00998,"UPM GmbH, Werk Augsburg",Germany,6(b),Wood products / panels,1.0,703.1,500.26,,tech_split
ES.CAED/003036000.FACILITY,CEMENTOS PORTLAND VALDERRIVAS (SANTA MARGARIDA I ELS MONJOS),Spain,3(c)(i),Glass,,,,no LCP data,
IT.EEA/2007001003.FACILITY,CENTRALE BG ITALIA POWER DI MELFI,Italy,1(c),EXCLUDE — power stations,,,,no LCP data,
HU.OKIR/100376880.FACILITY,Zoltek Zrt.,Hungary,4(a)(viii),Basic organic chemicals / olefins,1.0,264.0,192.72,,tech_split
UK.CAED/BEISOffsh-Pierce-FPSO.FACILITY,Pierce FPSO,United Kingdom,1(c),EXCLUDE — power stations,,,,no LCP data,
IT.CAED/340741001.FACILITY,Centrale Termoelettrica di Monfalcone,Italy,1(c),EXCLUDE — power stations,,,,no LCP data,
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/100064,Ravapor GmbH ,Germany,4(a)(viii),Basic organic chemicals / olefins,1.0,40797.25,29781.99,,tech_split
IT.CAED/291211001.FACILITY,Centrale Termoelettrica di Piacenza,Italy,1(c),EXCLUDE — power stations,0.0,4375.47,0.0,,tech_split
RO.CAED/105PH0001.FACILITY,SC PETROTEL LUKOIL SA,Romania,1(a),Petroleum refineries,,,,no LCP data,
