eprtr_facility_id,eprtr_base_id,eprtr_facility_name,eprtr_country,eprtr_activity,eprtr_lat,eprtr_lon,eprtr_co2_t,eprtr_co2_year,match_method,match_km,lcp_base_id,lcp_inspire_id,lcp_city,lcp_n_base_ids,lcp_n_parts,lcp_lat,lcp_lon,lcp_NaturalGas_TJ,lcp_Coal_TJ,lcp_Lignite_TJ,lcp_OtherSolidFuels_TJ,lcp_LiquidFuels_TJ,lcp_Peat_TJ,lcp_OtherGases_TJ,lcp_Biomass_TJ,lcp_substitutable_thermal_TJ,lcp_total_TJ
IT.CAED/341472001.FACILITY,IT.CAED/341472001,HESTAMBIENTE S.R.L.,Italy,5(b),45.6111,13.7994,212378.625,2024,no_match,,,,,0,,,,,,,,,,,,,
LV.LVGMC.PRTR/310017.Facility,LV.LVGMC.PRTR/310017.Facility,AS “Latvenergo” Rīgas TEC-2,Latvia,1(c),56.919167,24.284166,583000.0,2024,spatial_nearest,0.152,LV.LVGMC.PRTR/310017.A9.InstallationPart,LV.LVGMC.PRTR/310017.A9.InstallationPart,"Acone, Salaspils pagasts, Salaspils novads",1,1.0,56.919167,24.281666,317.0,,,,0.055,,,,317.055,317.055
UK.CAED/EW_EA-789.FACILITY,UK.CAED/EW_EA-789,Shapfell Lime Works,United Kingdom,3(c),54.512993,-2.6649095,195000.0,2019,no_match,,,,,0,,,,,,,,,,,,,
NO.EEA/0000.0039.02.FACILITY,NO.EEA/0000.0039.02,Ula,Norway,3(a),57.1107445,2.84584,189000.0,2017,no_match,,,,,0,,,,,,,,,,,,,
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002160.ProductionFacility,http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002160.ProductionFacility,"UPM Specialty Papers Oy, Tervasaari, Valkeakoski",Finland,6(b),61.26414,24.02246,227000.0,2024,spatial_nearest,0.0,FI.EEA/FI0127; FI.EEA/FI0199; http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/1900026268.ProductionInstallationPart,FI.EEA/FI0127.PART,VALKEAKOSKI,3,3.0,61.26418,24.02268666666667,579.2,,,242.6,,667.1,,1518.15,1488.9,3007.05
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/80000011,https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/80000011,Dyckerhoff GmbH Werk Amöneburg ,Germany,3(c)(i),50.03191,8.257,155000.0,2024,spatial_nearest,0.689,https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/80000333_178_18,https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/80000333_178_18,"Wiesbaden, Stadt",1,1.0,50.034904154549956,8.248549380731852,513.07,,,,2.364,,47.26,,515.4340000000001,562.6940000000001
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/100125,https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/100125,Saale Energie GmbH ,Germany,1(c),51.39846,11.9504,4310000.0,2024,spatial_nearest,0.025,https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/101553g7d,https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/101553g7d,Schkopau,1,1.0,51.39824,11.95036,,,40634.4,28.65,134.2,,,,40797.25,40797.25
GB.EEA/EW_EA-17176.FACILITY,GB.EEA/EW_EA-17176,"UK Coal Surface Mines Limited, Butterwell DP Surface Mine",United Kingdom,3(b),55.2105,-1.61689,301000.0,2015,no_match,,,,,0,,,,,,,,,,,,,
NL.RIVM/000203273.FACILITY,NL.RIVM/000203273,RWE Eemshaven Holding II B.V.,Netherlands,1(c),53.44212,6.86172,7970000.0,2018,spatial_nearest,0.291,NL.RIVM/203273003,NL.RIVM/203273003.PART,Eemshaven,1,1.0,53.4395,6.86162,,,,,73.656,,,,73.656,73.656
MT.EEA/PS2.FACILITY,MT.EEA/PS2,DELIMARA POWER STATION,Malta,1(c),35.8345631,14.5563789,603000.0,2017,spatial_nearest,0.0,MT.ERA/000001811; MT.ERA/000001812; MT.ERA/000001813; MT.ERA/000001814; MT.ERA/000001815,MT.ERA/000001811.PART,Marsaxlokk,5,5.0,35.8345631,14.556378900000002,,,,,1867.0,,,,1867.0,1867.0
https://registry.gdi-de.org/id/de.bb.inspire.pf.eureg/23020947,https://registry.gdi-de.org/id/de.bb.inspire.pf.eureg/23020947,CEMEX Zement GmbH,Germany,3(c)(i),52.48907,13.83693,1330000.0,2017,no_match,,,,,0,,,,,,,,,,,,,
BE.WA/047010000.FACILITY,BE.WA/047010000,TotalEnergies Petrochemicals Feluy SA,Belgium,4(a)(viii),50.54922,4.2185373,109000.0,2024,spatial_nearest,0.0,BE.WA/047010101,BE.WA/047010101.PART,Feluy,1,1.0,50.54922,4.2185373,,,,,,,,,,
ES.CAED/008739000.FACILITY,ES.CAED/008739000,TORTOSA ENERGIA,Spain,1(c),40.768365,0.555009,165000.0,2021,id_direct,0.0,ES.CAED/008739000,ES.CAED/008739000.PART,Tortosa,1,1.0,40.767661,0.555146,466.0,,,,,,,,466.0,466.0
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000003500.ProductionFacility,http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000003500.ProductionFacility,"Borealis Polymers Oy, Petrokemian laitokset",Finland,4(a)(i),60.30049,25.5211,543000.0,2024,spatial_nearest,0.388,http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/1901055881.ProductionInstallationPart,http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/1901055881.ProductionInstallationPart,Porvoo,1,1.0,60.30282,25.52635,837.0,,,,261.0,,1030.0,,1098.0,2128.0
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-114000-100-0250693,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-114000-100-0250693,EGK Entsorgungsgesellschaft Krefeld GmbH & Co. KG,Germany,5(a),51.37891,6.6344,156000.0,2019,no_match,,,,,0,,,,,,,,,,,,,
CZ.MZP.C316/CZ49165297.FACILITY,CZ.MZP.C316/CZ49165297, Teplárna Strakonice,Czechia,1(c),49.25536759,13.90696928,116997.0,2019,spatial_nearest,0.0,CZ.CHMI.0092/CZ0092,CZ.CHMI.0092/CZ0092.PART,Strakonice,1,1.0,49.25536758888889,13.906969280555556,,,349.79058,,1.371398,,,817.962145,351.161978,1169.124123
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/pf-450-4650956-00000000,https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/pf-450-4650956-00000000,Schwenk Zement ,Germany,3(c),48.33197,9.7305,802000.0,2024,no_match,,,,,0,,,,,,,,,,,,,
DK.CAED/000105368.FACILITY,DK.CAED/000105368,Maabjerg Energy Center – BioHeat & Power A/S,Denmark,5(b),56.39536700680778,8.617716425405005,77155.685,2024,no_match,,,,,0,,,,,,,,,,,,,
AT.EEA/20000.00052.FACILITY,AT.EEA/20000.00052,EVN AG,Austria,1(c),48.394833,15.708278,493000.0,2017,spatial_nearest,0.0,AT.CAED/9008391044406; AT.CAED/9008391060086; AT.CAED/9008391060093; AT.CAED/9008391060109; AT.CAED/9008391060116; AT.EEA/AT0057; AT.EEA/AT0058; AT.EEA/AT0059; AT.EEA/AT0060; AT.EEA/AT0061,AT.CAED/9008391044406.PART,Theiß,10,10.0,48.395250000000004,15.708764000000002,4505.598689,,,,13.139999999999999,,,,4518.738689000001,4518.738689000001
AT.EEA/20000.00051.FACILITY,AT.EEA/20000.00051,EVN AG,Austria,1(c),48.33053,16.337944,142000.0,2008,spatial_nearest,0.0,AT.EEA/AT0002,AT.EEA/AT0002.PART,Korneuburg,1,1.0,48.33053,16.337944,1762.34,,,,,,,,1762.34,1762.34
ES.CAED/003100000.FACILITY,ES.CAED/003100000,COMPAÑIA ESPAÑOLA DE LAMINACION (CELSA 1-4),Spain,2(b),41.457531,1.979523,141000.0,2024,no_match,,,,,0,,,,,,,,,,,,,
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-978004-900-0205103,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-978004-900-0205103,STEAG Power GmbH Kraftwerk Bergkamen,Germany,1(c),51.63717,7.61913,240000.0,2024,spatial_nearest,0.118,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/anl-2017-978004-900-0205103-0001g,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/anl-2017-978004-900-0205103-0001g,Bergkamen,1,1.0,51.63669,7.62065,,2380.6,,,157.0,,,,2537.6,2537.6
UK.CAED/NRW170377.FACILITY,UK.CAED/NRW170377,Uskmouth Power Plant,United Kingdom,1(c),51.54814,-2.97486,463000.0,2016,spatial_nearest,0.092,UK.CAED/NRW170015; UK.CAED/NRW170016,UK.CAED/NRW170015.PART,Newport,2,2.0,51.547505,-2.975835,14349.69,,,,,,,,14349.69,14349.69
GB.EEA/EW_EA-240.FACILITY,GB.EEA/EW_EA-240,"Aylesford Newsprint  Ltd , Aylesford Newsprint Paper Mill",United Kingdom,6(b),51.3069,0.455738,313000.0,2012,spatial_nearest,0.002,GB.EEA/UK0009; GB.EEA/UK0010,GB.EEA/UK0009.PART,Maidstone,2,2.0,51.30688,0.45574,,,,,,,,,,
CZ.MZP.T802/CZ72777707.FACILITY,CZ.MZP.T802/CZ72777707,Biocel Paskov a.s.,Czechia,6(a),49.7139622,18.28977134,572000.0,2008,spatial_nearest,0.0,CZ.CHMI.0007/CZ0007,CZ.CHMI.0007/CZ0007.PART,Paskov,1,1.0,49.7139622,18.28977133888889,42.88257,,,,,,,,42.88257,42.88257
PL.MŚ/000002110.FACILITY,PL.MŚ/000002110,Cukrownia Glinojeck,Poland,3(c),52.8404197692871,20.2684078216553,149000.0,2024,no_match,,,,,0,,,,,,,,,,,,,
CZ.MZP.H525/CZ18989196.FACILITY,CZ.MZP.H525/CZ18989196,"Elektrárny Poříčí, Hodonín, Lokalita Poříčí, provoz Elektrárna Poříčí",Czechia,1(c),50.57239738,15.9634282,458071.65779396996,2022,spatial_nearest,0.0,CZ.CHMI.0021/CZ0021; CZ.CHMI.0022/CZ0022,CZ.CHMI.0021/CZ0021.PART,Trutnov,2,2.0,50.57239722222222,15.963427777777778,,267.178655,3175.66168,,11.3316,,,3256.019391,3454.1719350000003,6710.191326
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility,http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000020744.ProductionFacility,"Oy Alholmens Kraft Ab, Pietarsaaren voimalaitos",Finland,1(c),63.7046,22.7037,103000.0,2024,spatial_nearest,0.0,http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0800001255.ProductionInstallationPart; http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0800001256.ProductionInstallationPart,http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0800001255.ProductionInstallationPart,Pietarsaari,2,2.0,63.7046,22.7037,,1731.76,,776.17,36.9,1517.88,,3915.3599999999997,4062.71,7978.07
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/100276,https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/100276,Mercer Stendal GmbH ,Germany,6(a),52.72827,12.00586,78235.224,2023,spatial_nearest,0.0,https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/102513; https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/102514,https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/102513,Arneburg,2,2.0,52.72827,12.00586,54.246,,,,49.268,,,14386.7,103.51400000000001,14490.214
NO.EEA/0000.0044.02.FACILITY,NO.EEA/0000.0044.02,Brage,Norway,3(a),60.5420074,3.045078,181000.0,2017,no_match,,,,,0,,,,,,,,,,,,,
RO.CAED/101TM0001.FACILITY,RO.CAED/101TM0001,SC COLTERM SA - CET SUD,Romania,1(c),45.708051,21.197777,164000.0,2024,spatial_nearest,0.088,RO.CAED/101TM0111,RO.CAED/101TM0111.PART,Timisoara,1,1.0,45.708838,21.197818,480.657,,1595.323,,,,,,2075.98,2075.98
BE.EEA/W005.FACILITY,BE.EEA/W005,ARCELORMITTAL LIEGE sa (COKE-FONTE),Belgium,2(b),50.6045,5.5494,104000.0,2014,no_match,,,,,0,,,,,,,,,,,,,
AT.CAED/9008390306826.FACILITY,AT.CAED/9008390306826,Mondi Neusiedler GmbH & Co KG,Austria,6(a),48.022778,14.753333,102000.0,2012,no_match,,,,,0,,,,,,,,,,,,,
DE.EEA/06-05-800-0203946.FACILITY,DE.EEA/06-05-800-0203946,RWE Power AG Kraftwerk Goldenberg,Germany,1(c),50.8609945450991,6.84341740216134,1200000.0,2015,spatial_nearest,0.246,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/anl-2017-362028-300-9046030-0002g,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/anl-2017-362028-300-9046030-0002g,Hürth,1,1.0,50.85946,6.84089,4567.0,,,,,,,,4567.0,4567.0
IT.CAED/960101004.FACILITY,IT.CAED/960101004,Air Liquide Italia Produzione - Impianto Produzione Idrogeno Melilli,Italy,4(b),37.1841,15.1839,110745.4,2024,spatial_nearest,0.562,IT.CAED/960101005,IT.CAED/960101005.PART,PRIOLO GARGALLO,1,1.0,37.179166,15.1825,,,,,,,1237.26152,,,1237.26152
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002416.ProductionFacility,http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002416.ProductionFacility,"Tampereen Energia Oy, Lielahden voimalaitos",Finland,1(c),61.51025,23.6752,130000.0,2021,spatial_nearest,0.0,http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000010742.ProductionInstallationPart; http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000010743.ProductionInstallationPart,http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000010742.ProductionInstallationPart,Tampere,2,2.0,61.51025,23.6752,744.0,,,,,,,,744.0,744.0
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000011323.ProductionFacility,http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000011323.ProductionFacility,"Helen Oy, Vuosaaren voimalaitokset",Finland,1(c),60.21984,25.17286,181000.0,2024,spatial_nearest,0.0,http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0100000138.ProductionInstallationPart; http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/1900026173.ProductionInstallationPart; http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/1900026174.ProductionInstallationPart,http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0100000138.ProductionInstallationPart,Helsinki,3,3.0,60.220139999999994,25.172366666666665,1323.0,,,,1.67,,,,1324.67,1324.67
IE.CAED/P0561.FACILITY,IE.CAED/P0561,Electricity Supply Board (Aghada),Ireland,1(c),51.835582,-8.233573,340377.0,2024,spatial_nearest,0.071,IE.CAED/P0561.CPU00003; IE.CAED/P0561.CPU00004; IE.CAED/P0561.CPU00005; IE.CAED/P0561.CPU00006; IE.CAED/P0561.CPU00042,IE.CAED/P0561.CPU00003.PART,Cork,5,5.0,51.8351,-8.2329,6071.27,,,,26.03,,,,6097.3,6097.3
ES.CAED/001752000.FACILITY,ES.CAED/001752000,COMPLEJO INDUSTRIAL SABIC ”FINCA CASA GRANDE”,Spain,4(a)(viii),37.706219,-1.099456,113000.0,2015,spatial_nearest,0.144,ES.CAED/003965000; ES.CAED/003965001,ES.CAED/003965000.PART,CARTAGENA,2,2.0,37.705278,-1.098333,5506.3,,,,,,,,5506.3,5506.3
SE.CAED/10019583.Facility,SE.CAED/10019583.Facility,Riskullaverket,Sweden,1(c),57.6401,11.99908,1057.0,2024,spatial_nearest,0.015,SE.CAED/10000132.Part,SE.CAED/10000132.Part,MÖLNDAL,1,1.0,57.6402,11.99926,,,,,,,,140.31,,140.31
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/pf-450-4124448-00000000,https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/pf-450-4124448-00000000,Koehler Oberkirch GmbH ,Germany,6(b),48.52679,8.08623,149000.0,2024,no_match,,,,,0,,,,,,,,,,,,,
EE.KAUR.TTR/192.FACILITY,EE.KAUR.TTR/192,"Enefit Power AS, Auvere elektrijaam",Estonia,1(c),59.270467278,27.8935658964,1300000.0,2024,id_direct,0.0,EE.KAUR.TTR/192,EE.KAUR.TTR/192.PART,"Auvere küla, Narva-Jõesuu linn",1,1.0,59.270467278017,27.893565896368,,,,7370.0,,,2610.0,3390.0,7370.0,13370.0
EL.CAED/100687.FACILITY,EL.CAED/100687,PPC S.A. LIGNITIKI MEGALOPOLIS (SES UNIT ΙV),Greece,1(c),37.41566,22.06661,642000.0,2023,id_direct,0.0,EL.CAED/100072; EL.CAED/100073; EL.CAED/100687,EL.CAED/100072.PART,MEGALOPOLI,3,3.0,37.41566,22.06661,19714.6,,13018.9,,175.2,,,,32908.7,32908.7
https://registry.gdi-de.org/id/de.hh/pf.bube-eureg_/11643,https://registry.gdi-de.org/id/de.hh/pf.bube-eureg_/11643,Vattenfall Heizkraftwerk Moorburg GmbH ,Germany,1(c),53.49102,9.95021,1550000.0,2020,spatial_nearest,0.0,https://registry.gdi-de.org/id/de.hh/pf.bube-eureg_/23780,https://registry.gdi-de.org/id/de.hh/pf.bube-eureg_/23780,Hamburg,1,1.0,53.49102,9.95021,,,,,95.3,,,,95.3,95.3
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-954036-900-0897639,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-954036-900-0897639,Evonik Operations GmbH - Werk Herne/Witten Betriebsteil W-,Germany,4(a)(viii),51.44135,7.35788,299000.0,2008,no_match,,,,,0,,,,,,,,,,,,,
FR.CAED/8155.FACILITY,FR.CAED/8155,LA ROUTIERE DE L'EST PARISIEN-REP,France,5(d),48.95392,2.73551,120000.0,2024,no_match,,,,,0,,,,,,,,,,,,,
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70015959,https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70015959,DREWAG AMD EVC 2 EnergyCenter Wilschdorf ,Germany,1(c),51.12636,13.71277,134000.0,2024,no_match,,,,,0,,,,,,,,,,,,,
EE.KAUR.TTR/38.FACILITY,EE.KAUR.TTR/38,"Silpower AS, Silpower Aktsiaselts",Estonia,1(c),59.4036557852,27.7449635041,106000.0,2024,id_direct,0.0,EE.KAUR.TTR/38,EE.KAUR.TTR/38.PART,Sillamäe linn,1,1.0,59.4037404,27.745149104,,,,45.2,6.92,,,454.0,52.120000000000005,506.12
DE.EEA/06-08-4380932.FACILITY,DE.EEA/06-08-4380932,RWV GmbH,Germany,6(b),47.5898089880622,8.13060705630423,276000.0,2011,no_match,,,,,0,,,,,,,,,,,,,
UK.CAED/EW_EA-18515.FACILITY,UK.CAED/EW_EA-18515,Peterborough Energy Recovery Facility,United Kingdom,5(a),52.575125,-0.20585277,153000.0,2017,spatial_nearest,0.23,UK.CAED/EW_EA-670-1,UK.CAED/EW_EA-670-1.PART,Peterborough,1,1.0,52.576803,-0.20386566,46.9,,,,,,,,46.9,46.9
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001728.ProductionFacility,http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001728.ProductionFacility,"Turun Seudun Energiantuotanto Oy, Naantalin voimalaitos",Finland,1(c),60.45833,22.05252,85200.0,2024,spatial_nearest,0.0,http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/1900026323.ProductionInstallationPart; http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/1900026324.ProductionInstallationPart; http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/1900026325.ProductionInstallationPart,http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/1900026323.ProductionInstallationPart,Naantali,3,3.0,60.45833,22.05252,,134.5,,,7.78,,,3.0,142.28,145.28
CZ.MZP.S20C/CZ92280475.FACILITY,CZ.MZP.S20C/CZ92280475,"Procter & Gamble - Rakona, s.r.o",Czechia,4(a)(xi),50.09960741,13.72275878,8922.0,2022,no_match,,,,,0,,,,,,,,,,,,,
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-111000-100-0407176,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-111000-100-0407176,Stadtwerke Düsseldorf AG,Germany,5(b),51.22567,6.823,408000.0,2024,spatial_nearest,0.84,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/avn-2017-111000-100-0167038-0001-0200,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/avn-2017-111000-100-0167038-0001-0200,Düsseldorf,1,1.0,51.22363,6.81138,18.71,,,,0.4,,,,19.11,19.11
NL.RIVM/000204617.FACILITY,NL.RIVM/000204617,Power Plant Rotterdam,Netherlands,1(c),51.94482,4.07205,898000.0,2024,spatial_nearest,0.121,NL.RIVM/204617001,NL.RIVM/204617001.PART,Maasvlakte Rotterdam,1,1.0,51.944,4.0709,,9374.5956,,,93.5712,,,,9468.1668,9468.1668
ES.EEA/3533.FACILITY,ES.EEA/3533,CENTRAL TÈRMICA DE SANT ADRIÀ DEL BESÒS,Spain,1(c),41.421583,2.230886,116000.0,2009,spatial_nearest,0.125,ES.CAED/004848001; ES.CAED/008402000; ES.CAED/008402001; ES.EEA/ES0156,ES.CAED/004848001.PART,Sant Adrià de Besòs,4,4.0,41.4203635,2.23073525,21784.275999999998,,,,,,,,21784.275999999998,21784.275999999998
NO.EEA/0000.0043.02.FACILITY,NO.EEA/0000.0043.02,Volve,Norway,3(a),58.4371834,1.9297,128000.0,2014,no_match,,,,,0,,,,,,,,,,,,,
UK.SEPA/200000157.Facility,UK.SEPA/200000157.Facility,"Flotta North Sea Terminal, Orkney",United Kingdom,1(a),58.83599,-3.12212,112000.0,2019,no_match,,,,,0,,,,,,,,,,,,,
IT.CAED/670431001.FACILITY,IT.CAED/670431001,Termica Celano S.p.A.,Italy,1(c),42.0469,13.5371,129000.0,2012,id_direct,0.0,IT.CAED/670431001,IT.CAED/670431001.PART,CELANO,1,1.0,42.0468,13.5371,,,,,,,,,,
DK.CAED/000106077.FACILITY,DK.CAED/000106077,FMC (Cheminova A/S),Denmark,4(d),56.656991226925655,8.20118920097831,104000.0,2008,no_match,,,,,0,,,,,,,,,,,,,
BG.CAED/005000005.FACILITY,BG.CAED/005000005,Cement company Holcim BG,Bulgaria,3(c)(i),43.28318,23.463966,390115.092,2024,no_match,,,,,0,,,,,,,,,,,,,
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-162024-100-0042820,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-162024-100-0042820,MM Neuss GmbH,Germany,6(b),51.21866,6.69212,115000.0,2021,spatial_nearest,0.36,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/anl-2017-162024-100-0042820-0020g,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/anl-2017-162024-100-0042820-0020g,Neuss,1,1.0,51.22043,6.69645,1365.959,,,,,,,,1365.959,1365.959
IS.CAED/520303-4210,IS.CAED/520303-4210,Alcoa Fjarðaál,Iceland,2(e)(i),65.033756,-14.099652,506.511,2022,no_match,,,,,0,,,,,,,,,,,,,
CZ.MZP.S206/CZ32569075.FACILITY,CZ.MZP.S206/CZ32569075,"ČEZ, a. s. Elektrárna Mělník, Teplárna Trmice - provoz Mělník",Czechia,1(c),50.4139611111111,14.4153666666667,2760688.8879343,2019,spatial_nearest,0.0,CZ.CHMI.0012/CZ0012; CZ.CHMI.0013/CZ0013; CZ.CHMI.0051/CZ0051,CZ.CHMI.0012/CZ0012.PART,Horní Počaply,3,3.0,50.41414607777778,14.414687050925926,,,25407.014263,,69.31872,,,,25476.332983,25476.332983
CH.CAED/000000289.Facility,CH.CAED/000000289.Facility,KEZO Hinwil,Switzerland,5(b),47.3083,8.8206,190000.0,2022,no_match,,,,,0,,,,,,,,,,,,,
SE.CAED/10022490.Facility,SE.CAED/10022490.Facility,Domsjö Fabriker AB,Sweden,6(a),63.26929,18.69583,2440.143,2024,spatial_nearest,0.015,SE.CAED/10000015.Part; SE.CAED/10000016.Part,SE.CAED/10000015.Part,ÖRNSKÖLDSVIK,2,2.0,63.26938,18.69606,,,,,25.38,,,4370.4,25.38,4395.78
UK.CAED/EW_EA-16635.FACILITY,UK.CAED/EW_EA-16635,Melton Ross Lime Works EPR/BL8805IZ,United Kingdom,3(c),53.587303,-0.37976187,266000.0,2019,no_match,,,,,0,,,,,,,,,,,,,
UK.CAED/BEISOffsh-Leman-49-27-A.FACILITY,UK.CAED/BEISOffsh-Leman-49-27-A,Leman 49-27a,United Kingdom,1(c),53.05472,2.23501,141000.0,2019,no_match,,,,,0,,,,,,,,,,,,,
DE.EEA/16591.FACILITY,DE.EEA/16591,SOLVAY Chemicals GmbH,Germany,4(b)(iv),51.8010998895414,11.7505878874227,426000.0,2017,spatial_nearest,0.0,https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/102325g7d,https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/102325g7d,Bernburg (Saale),1,1.0,51.8011,11.75059,2551.1,,,,,,,,2551.1,2551.1
https://registry.gdi-de.org/id/de.sh/10038078,https://registry.gdi-de.org/id/de.sh/10038078,Holcim (Deutschland) GmbH ,Germany,3(c)(i),53.87707,9.57999,939000.0,2024,no_match,,,,,0,,,,,,,,,,,,,
https://registry.gdi-de.org/id/de.th/5bf25e39-19d5-4254-adac-63f1b1cec499/79012857,https://registry.gdi-de.org/id/de.th/5bf25e39-19d5-4254-adac-63f1b1cec499/79012857,Erdgasverdichterstation Rückersdorf ,Germany,1(c),50.81449,12.23298,116000.0,2013,spatial_nearest,0.0,https://registry.gdi-de.org/id/de.th/5bf25e39-19d5-4254-adac-63f1b1cec499/79012857_287_0,https://registry.gdi-de.org/id/de.th/5bf25e39-19d5-4254-adac-63f1b1cec499/79012857_287_0,Rückersdorf,1,1.0,50.81449,12.23298,74.085,,,,0.004,,,,74.089,74.089
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000016028.ProductionFacility,http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000016028.ProductionFacility,"Kotkan Energia Oy, Hovinsaaren voimalaitos",Finland,1(c),60.47105,26.91692,132000.0,2024,spatial_nearest,0.0,FI.EEA/FI0047; http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/1900026140.ProductionInstallationPart,FI.EEA/FI0047.PART,KOTKA,2,2.0,60.471025,26.91691,44.7,,,343.36,,444.8,,829.6,832.86,1662.46
IT.CAED/741231001.FACILITY,IT.CAED/741231001,ENI S.P.A. CENTRALE TERMOELETTRICA DI TARANTO,Italy,1(c),40.4921,17.1955,288000.0,2017,id_direct,0.0,IT.CAED/741231001,IT.CAED/741231001.PART,TARANTO,1,1.0,40.492,17.1955,3008.56,,,,260.57,,11092.94,,3269.13,14362.07
ES.CAED/000136000.FACILITY,ES.CAED/000136000,C.T.C.C. SON REUS,Spain,1(c),39.648724,2.680348,503000.0,2024,id_direct,0.0,ES.CAED/000136000; ES.CAED/000136001; ES.CAED/000136002; ES.CAED/000136003; ES.CAED/000136004,ES.CAED/000136000.PART,PALMA,5,5.0,39.648724,2.680348,8939.970611100001,,,,0.004088417,,,,8939.974699517,8939.974699517
