eprtr_facility_id,facility_name,country,iso3,analysis_year_grid,eprtr_activity_grid,temp_band,heat_MWh,match_method,least_cost_pathway_grid,least_cost_pathway_off,lcoh_gas_grid,lcoh_hb_grid,lcoh_hb_off,hb_savings_vs_grid_gas_EUR_MWhth,elec_grid_EUR_MWh,elec_off_hb_EUR_MWh,elec_ratio_grid_to_offhb,gas_EUR_MWh,bnef_data_source,lat,lon
IT.CAED/090181001.FACILITY,Sarlux srl,Italy,ITA,2024,1(a),mid,1390959.96,id_direct,natural_gas,heat_battery,83.636,244.597,38.962,44.67399999999999,218.2,33.128,6.586573291475489,62.093,bnef,39.0971,9.0113
IT.CAED/461001002.FACILITY,Stabilimento di Mantova,Italy,ITA,2024,4(a),mid,4015000.0,spatial_nearest,natural_gas,heat_battery,83.636,244.597,38.962,44.67399999999999,218.2,33.128,6.586573291475489,62.093,bnef,45.1457,10.8376
IT.CAED/251242002.FACILITY,Termoutilizzatore di Brescia,Italy,ITA,2024,5(b),high,8824.54,spatial_nearest,natural_gas,heat_battery,83.636,244.597,38.962,44.67399999999999,218.2,33.128,6.586573291475489,62.093,bnef,45.5119,10.2114
IT.CAED/330282002.FACILITY,Stabilimento di Tolmezzo,Italy,ITA,2024,6(b),high,484957.78,id_direct,natural_gas,heat_battery,83.636,244.597,38.962,44.67399999999999,218.2,33.128,6.586573291475489,62.093,bnef,46.3939,13.0169
IT.CAED/960101004.FACILITY,Air Liquide Italia Produzione - Impianto Produzione Idrogeno Melilli,Italy,ITA,2024,4(b),mid,262918.07,spatial_nearest,natural_gas,heat_battery,83.636,244.597,38.962,44.67399999999999,218.2,33.128,6.586573291475489,62.093,bnef,37.1841,15.1839
IT.CAED/120512002.FACILITY,FERRERO INDUSTRIALE ITALIA S.r.l. con socio unico - Stabilimento di Alba,Italy,ITA,2024,8(b),low,741313.89,spatial_nearest,natural_gas,heat_battery,83.636,244.597,38.962,44.67399999999999,218.2,33.128,6.586573291475489,62.093,bnef,44.6986,8.0236
IT.CAED/201532001.FACILITY,Impianto di termovalorizzazione Silla 2,Italy,ITA,2024,5(b),high,4179.03,id_direct,natural_gas,heat_battery,83.636,244.597,38.962,44.67399999999999,218.2,33.128,6.586573291475489,62.093,bnef,45.5042,9.0706
IT.CAED/301752010.FACILITY,PILKINGTON ITALIA SPA,Italy,ITA,2024,3(e),high,224461.11,spatial_nearest,natural_gas,heat_battery,83.636,244.597,38.962,44.67399999999999,218.2,33.128,6.586573291475489,62.093,bnef,45.4644,12.2592
IT.CAED/570171001.FACILITY,Eni S.p.A. Raffineria di Livorno,Italy,ITA,2024,1(a),mid,754925.0,spatial_nearest,natural_gas,heat_battery,83.636,244.597,38.962,44.67399999999999,218.2,33.128,6.586573291475489,62.093,bnef,43.5872,10.3365
IT.CAED/570162008.FACILITY,SOLVAY CHIMICA ITALIA S.P.A. ROSIGNANO,Italy,ITA,2024,4(b),mid,40277.78,id_direct,natural_gas,heat_battery,83.636,244.597,38.962,44.67399999999999,218.2,33.128,6.586573291475489,62.093,bnef,43.4089,10.4739
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-170024-100-0989193,Huntsman Products GmbH,Germany,DEU,2022,4(a)(ii),mid,450953.06,spatial_nearest,natural_gas,heat_battery,89.79,234.819,47.885,41.90500000000001,209.4,41.159,5.087587161981584,63.592,bnef,51.46969,6.64674
https://registry.gdi-de.org/id/de.ni.mu/09261732970,KRONOS TITAN GmbH Werk Nordenham,Germany,DEU,2022,4(b)(v),mid,574722.22,spatial_nearest,natural_gas,heat_battery,89.79,234.819,47.885,41.90500000000001,209.4,41.159,5.087587161981584,63.592,bnef,53.53068,8.54674
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/80011253,Model Sachsen Papier GmbH ,Germany,DEU,2022,6(b),high,233183.33,spatial_nearest,natural_gas,heat_battery,89.79,234.819,47.885,41.90500000000001,209.4,41.159,5.087587161981584,63.592,bnef,51.46462,12.59134
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00860,"DS Smith Paper Deutschland GmbH, Werk Aschaffenburg",Germany,DEU,2022,6(b),high,740406.11,spatial_nearest,natural_gas,heat_battery,89.79,234.819,47.885,41.90500000000001,209.4,41.159,5.087587161981584,63.592,bnef,49.9881697466161,9.155849276374886
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-316000-300-1114955,Kronos Titan GmbH,Germany,DEU,2022,4(b)(v),mid,2208090.56,spatial_nearest,natural_gas,heat_battery,89.79,234.819,47.885,41.90500000000001,209.4,41.159,5.087587161981584,63.592,bnef,51.02554,6.98519
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-315000-300-0271861,Saint-Gobain Glass Deutschland GmbH,Germany,DEU,2022,3(e),high,833.33,spatial_nearest,natural_gas,heat_battery,89.79,234.819,47.885,41.90500000000001,209.4,41.159,5.087587161981584,63.592,bnef,50.87448,7.06459
https://registry.gdi-de.org/id/de.rp.inspire.pf.bube-eureg/1000878,IHKW Industrieheizkraftwerk Andernach GmbH,Germany,DEU,2022,5(a),high,27981.39,spatial_nearest,natural_gas,heat_battery,89.79,234.819,47.885,41.90500000000001,209.4,41.159,5.087587161981584,63.592,bnef,50.43202,7.40816
DK.CAED/000105658.FACILITY,Fjernvarme Fyn Affaldsenergi,Denmark,DNK,2024,5(b),high,930417.5,spatial_nearest,natural_gas,heat_battery,85.856,132.097,44.744,41.111999999999995,116.95,38.332,3.0509756861108213,64.091,proxied,55.427821028172744,10.405211661181568
DK.CAED/000105244.FACILITY,Kalundborg Refinery A/S,Denmark,DNK,2024,1(a),mid,1532507.5,spatial_nearest,natural_gas,heat_battery,85.856,132.097,44.744,41.111999999999995,116.95,38.332,3.0509756861108213,64.091,proxied,55.65493036361946,11.1036079016392
DK.CAED/000105461.FACILITY,I/S Amager Ressourcecenter,Denmark,DNK,2024,5(b),high,8039.72,spatial_nearest,natural_gas,heat_battery,85.856,132.097,44.744,41.111999999999995,116.95,38.332,3.0509756861108213,64.091,proxied,55.684214425328406,12.619182903975656
DK.CAED/000106208.FACILITY,Horsens Deponeringsanlæg,Denmark,DNK,2024,5(d),high,5017.22,spatial_nearest,natural_gas,heat_battery,85.856,132.097,44.744,41.111999999999995,116.95,38.332,3.0509756861108213,64.091,proxied,55.85007684765352,9.863743634914904
DK.CAED/000105324.FACILITY,"Kredsløb, Affaldsenergi A/S",Denmark,DNK,2024,5(b),high,522325.0,spatial_nearest,natural_gas,heat_battery,85.856,132.097,44.744,41.111999999999995,116.95,38.332,3.0509756861108213,64.091,proxied,56.22760187938795,10.157105017075976
DK.CAED/000095033.FACILITY,Scanfield ApS (tidligere navn Jordrens Køge ApS),Denmark,DNK,2024,5(c),high,238.61,spatial_nearest,natural_gas,heat_battery,85.856,132.097,44.744,41.111999999999995,116.95,38.332,3.0509756861108213,64.091,proxied,55.46507822968011,12.195936583169768
DK.CAED/000112739.FACILITY,Crossbridge Energy Fredericia A/S,Denmark,DNK,2024,1(a),mid,160555.56,spatial_nearest,natural_gas,heat_battery,85.856,132.097,44.744,41.111999999999995,116.95,38.332,3.0509756861108213,64.091,proxied,55.5912278550192,9.7524233697535
DK.CAED/000110610.FACILITY,Xellia Pharmaceuticals ApS,Denmark,DNK,2024,4(e),mid,54863.89,spatial_nearest,natural_gas,heat_battery,85.856,132.097,44.744,41.111999999999995,116.95,38.332,3.0509756861108213,64.091,proxied,55.66710713738545,12.60524866100344
DK.CAED/000105671.FACILITY,Nordværk I/S - Energianlæg Aalborg,Denmark,DNK,2024,5(b),high,32313.06,spatial_nearest,natural_gas,heat_battery,85.856,132.097,44.744,41.111999999999995,116.95,38.332,3.0509756861108213,64.091,proxied,57.024513639095474,10.015705127396204
DK.CAED/000104838.FACILITY,Syntese A/S,Denmark,DNK,2024,4(e),mid,32365.0,spatial_nearest,natural_gas,heat_battery,85.856,132.097,44.744,41.111999999999995,116.95,38.332,3.0509756861108213,64.091,proxied,55.61134927290379,12.479041146895412
AT.CAED/9008390731697.FACILITY,voestalpine Stahl GmbH,Austria,AUT,2024,2(b),high,62668.58,spatial_nearest,natural_gas,heat_battery,85.301,223.986,44.744,40.557,199.65,38.332,5.208442032766357,63.592,proxied,48.284,14.34
AT.CAED/9008390707227.FACILITY,Smurfit Westrock Nettingsdorf AG & Co KG,Austria,AUT,2024,6(b),high,1268696.07,spatial_nearest,natural_gas,heat_battery,85.301,223.986,44.744,40.557,199.65,38.332,5.208442032766357,63.592,proxied,48.183056,14.256111
AT.CAED/9008390404355.FACILITY,Norske Skog Bruck GmbH,Austria,AUT,2024,6(b),high,32666.06,spatial_nearest,natural_gas,heat_battery,85.301,223.986,44.744,40.557,199.65,38.332,5.208442032766357,63.592,proxied,47.416861,15.277111
AT.CAED/9008390402368.FACILITY,Jungbunzlauer Austria AG,Austria,AUT,2024,8(b),low,620994.58,spatial_nearest,natural_gas,heat_battery,85.301,223.986,44.744,40.557,199.65,38.332,5.208442032766357,63.592,proxied,48.721222,16.278111
AT.CAED/9008391215820.FACILITY,RVL Reststoffverwertung Lenzing GmbH,Austria,AUT,2024,5(b),high,1869944.58,spatial_nearest,natural_gas,heat_battery,85.301,223.986,44.744,40.557,199.65,38.332,5.208442032766357,63.592,proxied,47.975556,13.61675
AT.CAED/9008390933787.FACILITY,WIEN ENERGIE GmbH,Austria,AUT,2024,5(b),high,16399.0,spatial_nearest,natural_gas,heat_battery,85.301,223.986,44.744,40.557,199.65,38.332,5.208442032766357,63.592,proxied,48.233917,16.359917
AT.CAED/9008390968734.FACILITY,AustroCel Hallein GmbH,Austria,AUT,2024,6(a),high,755411.24,spatial_nearest,natural_gas,heat_battery,85.301,223.986,44.744,40.557,199.65,38.332,5.208442032766357,63.592,proxied,47.67575,13.108722
AT.CAED/9008391215714.FACILITY,W. Hamburger GmbH,Austria,AUT,2024,6(b),high,56967.88,spatial_nearest,natural_gas,heat_battery,85.301,223.986,44.744,40.557,199.65,38.332,5.208442032766357,63.592,proxied,47.707278,16.175639
AT.CAED/9008390853801.FACILITY,MM Frohnleiten GmbH,Austria,AUT,2024,6(b),high,543527.45,spatial_nearest,natural_gas,heat_battery,85.301,223.986,44.744,40.557,199.65,38.332,5.208442032766357,63.592,proxied,47.278056,15.328056
AT.CAED/9008391215769.FACILITY,Heinzel Steyrermühl Energie GmbH,Austria,AUT,2024,5(b),high,31344.0,spatial_nearest,natural_gas,heat_battery,85.301,223.986,44.744,40.557,199.65,38.332,5.208442032766357,63.592,proxied,47.992333,13.799917
AT.CAED/9008390614785.FACILITY,Zellstoff Pöls Aktiengesellschaft,Austria,AUT,2024,6(a),high,2742773.04,spatial_nearest,natural_gas,heat_battery,85.301,223.986,44.744,40.557,199.65,38.332,5.208442032766357,63.592,proxied,47.2175,14.590389
AT.CAED/9008390705353.FACILITY,Lenzing Aktiengesellschaft,Austria,AUT,2024,4(a),mid,633731.82,spatial_nearest,natural_gas,heat_battery,85.301,223.986,44.744,40.557,199.65,38.332,5.208442032766357,63.592,proxied,47.979,13.616
AT.CAED/9008390661741.FACILITY,OMV Downstream GmbH,Austria,AUT,2024,1(a),mid,3051246.61,spatial_nearest,natural_gas,heat_battery,85.301,223.986,44.744,40.557,199.65,38.332,5.208442032766357,63.592,proxied,48.144722,16.493889
AT.CAED/9008390537091.FACILITY,Sappi Austria Produktions-GmbH & Co. KG,Austria,AUT,2024,6(b),high,1834014.49,spatial_nearest,natural_gas,heat_battery,85.301,223.986,44.744,40.557,199.65,38.332,5.208442032766357,63.592,proxied,47.134111,15.334056
EE.KAUR.TTR/76.FACILITY,"Enefit Power AS, Enefit õlitööstus",Estonia,EST,2024,1(b),mid,2047222.22,spatial_nearest,natural_gas,heat_battery,83.883,163.986,44.744,39.138999999999996,145.65,38.332,3.7996973807784618,62.315,proxied,59.2732286256,27.895653742
EE.KAUR.TTR/185.FACILITY,"VKG Oil AS, Kohtla-Järve Petroter põlevkiviõlitehas",Estonia,EST,2024,1(b),mid,1272875.0,spatial_nearest,natural_gas,heat_battery,83.883,163.986,44.744,39.138999999999996,145.65,38.332,3.7996973807784618,62.315,proxied,59.3867080255,27.2380242422
EE.KAUR.TTR/88.FACILITY,"Horizon Tselluloosi ja Paberi AS, Kehra paberivabrik",Estonia,EST,2024,6(b),high,10694.44,id_direct,natural_gas,heat_battery,83.883,163.986,44.744,39.138999999999996,145.65,38.332,3.7996973807784618,62.315,proxied,59.3405854971,25.3401582309
ES.CAED/001479000.FACILITY,REFINERÍA GIBRALTAR,Spain,ESP,2024,1(a),mid,3665777.22,spatial_nearest,natural_gas,heat_battery,73.216,157.541,36.946,36.269999999999996,139.85,31.314,4.466053522386153,52.715,bnef,36.185634,-5.39647
ES.CAED/001915000.FACILITY,TUDELA VEGUÍN - FÁBRICA DE CEMENTOS DE ABOÑO,Spain,ESP,2024,3(c)(i),high,90266.67,spatial_nearest,natural_gas,heat_battery,73.216,157.541,36.946,36.269999999999996,139.85,31.314,4.466053522386153,52.715,bnef,43.560118,-5.723233
ES.CAED/001529000.FACILITY,"REPSOL PETRÓLEO, S.A. - C.I. CARTAGENA",Spain,ESP,2024,1(a),mid,1403044.44,id_direct,natural_gas,heat_battery,73.216,157.541,36.946,36.269999999999996,139.85,31.314,4.466053522386153,52.715,bnef,37.622214,-0.982184
ES.CAED/001592000.FACILITY,FÁBRICA DE PUENTE DE MAYORGA (CEPSA QUÍMICA),Spain,ESP,2024,4(a)(i),mid,95861.11,spatial_nearest,natural_gas,heat_battery,73.216,157.541,36.946,36.269999999999996,139.85,31.314,4.466053522386153,52.715,bnef,36.189644,-5.395147
ES.CAED/001528000.FACILITY,REPSOL PETROLEO S.A.,Spain,ESP,2024,1(a),mid,1992666.67,id_direct,natural_gas,heat_battery,73.216,157.541,36.946,36.269999999999996,139.85,31.314,4.466053522386153,52.715,bnef,38.672,-4.0497
ES.CAED/001526000.FACILITY,REPSOL COMPLEJO INDUSTRIAL A CORUÑA,Spain,ESP,2024,1(a),mid,1118948.06,id_direct,natural_gas,heat_battery,73.216,157.541,36.946,36.269999999999996,139.85,31.314,4.466053522386153,52.715,bnef,43.353129,-8.446743
ES.CAED/003701000.FACILITY,"PETROLEOS DEL NORTE, PETRONOR, S.A. (PETRONOR)",Spain,ESP,2024,1(a),mid,1161388.89,id_direct,natural_gas,heat_battery,73.216,157.541,36.946,36.269999999999996,139.85,31.314,4.466053522386153,52.715,bnef,43.325743,-3.110944
ES.CAED/001619000.FACILITY,FÁBRICA DE PALOS DE LA FRONTERA (CEPSA QUÍMICA),Spain,ESP,2024,4(a)(i),mid,579083.33,id_direct,natural_gas,heat_battery,73.216,157.541,36.946,36.269999999999996,139.85,31.314,4.466053522386153,52.715,bnef,37.18396,-6.889568
ES.CAED/002716000.FACILITY,DOW CHEMICAL IBERICA (DOW NORD),Spain,ESP,2024,4(a)(viii),mid,1673680.56,id_direct,natural_gas,heat_battery,73.216,157.541,36.946,36.269999999999996,139.85,31.314,4.466053522386153,52.715,bnef,41.178667,1.220202
ES.CAED/002762000.FACILITY,SAICA PAPER EL BURGO DE EBRO,Spain,ESP,2024,6(b),high,1420354.44,id_direct,natural_gas,heat_battery,73.216,157.541,36.946,36.269999999999996,139.85,31.314,4.466053522386153,52.715,bnef,41.546601,-0.678377
ES.CAED/003378000.FACILITY,CEASA ENCE- FÁBRICA DE NAVIA,Spain,ESP,2024,6(a),high,19941.67,id_direct,natural_gas,heat_battery,73.216,157.541,36.946,36.269999999999996,139.85,31.314,4.466053522386153,52.715,bnef,43.54111,-6.72114
ES.CAED/001960000.FACILITY,"DS SMITH SPAIN, S.A.",Spain,ESP,2024,6(b),high,528386.11,id_direct,natural_gas,heat_battery,73.216,157.541,36.946,36.269999999999996,139.85,31.314,4.466053522386153,52.715,bnef,41.84,-4.559444
ES.CAED/004857000.FACILITY,PLANTA DE VALORITZACIO ENERGETICA DE SANT ADRIA DE BESOS,Spain,ESP,2024,5(b),high,8263037.78,spatial_nearest,natural_gas,heat_battery,73.216,157.541,36.946,36.269999999999996,139.85,31.314,4.466053522386153,52.715,bnef,41.419171,2.229837
ES.CAED/003199000.FACILITY,"TIOXIDE EUROPE, S.L.",Spain,ESP,2024,4(b)(v),mid,1286833.33,spatial_nearest,natural_gas,heat_battery,73.216,157.541,36.946,36.269999999999996,139.85,31.314,4.466053522386153,52.715,bnef,37.192909,-6.879285
ES.CAED/001998000.FACILITY,ALUMINA ESPAÑOLA S.A.,Spain,ESP,2024,4(b)(v),mid,1981666.67,id_direct,natural_gas,heat_battery,73.216,157.541,36.946,36.269999999999996,139.85,31.314,4.466053522386153,52.715,bnef,43.697515,-7.454929
ES.CAED/000704000.FACILITY,"BP ENERGÍA ESPAÑA, S.A.",Spain,ESP,2024,1(a),mid,516861.11,id_direct,natural_gas,heat_battery,73.216,157.541,36.946,36.269999999999996,139.85,31.314,4.466053522386153,52.715,bnef,39.976742,0.014574
ES.CAED/000169000.FACILITY,HYCO (LA POBLA DE MAFUMENT),Spain,ESP,2024,4(b)(i),mid,932944.44,spatial_nearest,natural_gas,heat_battery,73.216,157.541,36.946,36.269999999999996,139.85,31.314,4.466053522386153,52.715,bnef,41.186207,1.231349
ES.CAED/002033000.FACILITY,BIOETANOL GALICIA,Spain,ESP,2024,4(a)(ii),mid,994.44,spatial_nearest,natural_gas,heat_battery,73.216,157.541,36.946,36.269999999999996,139.85,31.314,4.466053522386153,52.715,bnef,43.157278,-8.022836
ES.CAED/001482000.FACILITY,REFINERÍA LA RÁBIDA,Spain,ESP,2024,1(a),mid,4044082.3,id_direct,natural_gas,heat_battery,73.216,157.541,36.946,36.269999999999996,139.85,31.314,4.466053522386153,52.715,bnef,37.184329,-6.894507
ES.CAED/001587000.FACILITY,"FÁBRICA DE PALOS (FERTIBERIA, S.A.)",Spain,ESP,2024,4(c),mid,579083.33,spatial_nearest,natural_gas,heat_battery,73.216,157.541,36.946,36.269999999999996,139.85,31.314,4.466053522386153,52.715,bnef,37.184313,-6.887875
ES.CAED/000132000.FACILITY,"TIRME,S.A. COMPLEJO DE TRATAMIENTO INTEGRAL DE RESIDUOS URBANOS DE SON REUS",Spain,ESP,2024,5(b),high,235993.74,spatial_nearest,natural_gas,heat_battery,73.216,157.541,36.946,36.269999999999996,139.85,31.314,4.466053522386153,52.715,bnef,39.644351,2.681217
ES.CAED/002761000.FACILITY,SAICA 1,Spain,ESP,2024,6(b),high,905704.44,id_direct,natural_gas,heat_battery,73.216,157.541,36.946,36.269999999999996,139.85,31.314,4.466053522386153,52.715,bnef,41.670085,-0.871259
ES.CAED/001606000.FACILITY,ACERINOX EUROPA S.A.U.,Spain,ESP,2024,2(b),high,680427.78,spatial_nearest,natural_gas,heat_battery,73.216,157.541,36.946,36.269999999999996,139.85,31.314,4.466053522386153,52.715,bnef,36.183927,-5.421245
ES.CAED/001562000.FACILITY,REPSOL QUIMICA,Spain,ESP,2024,4(a)(i),mid,3219944.44,id_direct,natural_gas,heat_battery,73.216,157.541,36.946,36.269999999999996,139.85,31.314,4.466053522386153,52.715,bnef,41.194305,1.226122
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000027819.ProductionFacility,"SMA Mineral Oy, Röyttän Kalkkitehdas",Finland,FIN,2019,3(c)(ii),high,579916.67,spatial_nearest,natural_gas,heat_battery,79.665,81.597,44.744,34.92100000000001,71.5,38.332,1.8652822706876762,65.589,proxied,65.75984,24.1556
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100300015.ProductionFacility,"Lahti Energia Oy, Kymijärven jätteenpolttolaitos, Lahti",Finland,FIN,2019,5(b),high,1472269.44,spatial_nearest,natural_gas,heat_battery,79.665,81.597,44.744,34.92100000000001,71.5,38.332,1.8652822706876762,65.589,proxied,60.99101,25.72008
HR.CAED/000000067.FACILITY,Rafinerija nafte Rijeka,Croatia,HRV,2024,1(a),mid,2223080.56,spatial_nearest,natural_gas,heat_battery,79.567,214.097,44.744,34.82299999999999,190.75,38.332,4.976260043827612,58.431,proxied,45.28543,14.5342
HR.CAED/000000064.FACILITY,Proizvodnja gnojiva,Croatia,HRV,2024,4(c),mid,577777.78,spatial_nearest,natural_gas,heat_battery,79.567,214.097,44.744,34.82299999999999,190.75,38.332,4.976260043827612,58.431,proxied,45.46648,16.79753
PT.CAED/PT.APA05774482.CI,"Celulose Beira Industrial (Celbi), S.A. (CI)",Portugal,PRT,2024,6(a),high,2289848.33,spatial_nearest,natural_gas,heat_battery,77.224,139.986,44.744,32.480000000000004,124.05,38.332,3.2361995199833036,56.322,proxied,40.053571,-8.873595
PT.CAED/PT.APA05765222.CI,Navigator Figueira (CI),Portugal,PRT,2024,6(b),high,366518.78,spatial_nearest,natural_gas,heat_battery,77.224,139.986,44.744,32.480000000000004,124.05,38.332,3.2361995199833036,56.322,proxied,40.058793,-8.856643
PT.CAED/PT.APA05765162.CI,NAVIGATOR Setúbal (CI),Portugal,PRT,2024,6(a),high,2914285.83,spatial_nearest,natural_gas,heat_battery,77.224,139.986,44.744,32.480000000000004,124.05,38.332,3.2361995199833036,56.322,proxied,38.493319,-8.80816
PT.CAED/PT.APA05764382.CI,Europaec (CI),Portugal,PRT,2024,6(a),high,514444.44,spatial_nearest,natural_gas,heat_battery,77.224,139.986,44.744,32.480000000000004,124.05,38.332,3.2361995199833036,56.322,proxied,41.703661,-8.712395
PT.CAED/PT.APA05765202.CI,"Navigator Pulp Cacia, S.A. (CI)",Portugal,PRT,2024,6(a),high,1790625.28,spatial_nearest,natural_gas,heat_battery,77.224,139.986,44.744,32.480000000000004,124.05,38.332,3.2361995199833036,56.322,proxied,40.6846,-8.587658
PT.CAED/PT.APA05769662.CI,Refinaria de Sines (CI),Portugal,PRT,2024,1(a),mid,3996666.67,spatial_nearest,natural_gas,heat_battery,77.224,139.986,44.744,32.480000000000004,124.05,38.332,3.2361995199833036,56.322,proxied,37.963901,-8.800138
RO.CAED/102VL0001.FACILITY,SC CHIM COMPLEX S.A. Borzesti - Sucursala Ramnicu Valcea,Romania,ROU,2024,4(b)(iii),mid,141460.83,spatial_nearest,natural_gas,heat_battery,75.436,183.708,44.744,30.692000000000007,163.4,38.332,4.262756965459668,54.713,proxied,45.045965,24.296956
RO.CAED/106PH0001.FACILITY,OMV PETROM SA - Petrobrazi,Romania,ROU,2024,1(a),mid,225958.06,spatial_nearest,natural_gas,heat_battery,75.436,183.708,44.744,30.692000000000007,163.4,38.332,4.262756965459668,54.713,proxied,44.876519,26.010388
https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000000590.FACILITY,ALCO BIO FUEL,Belgium,BEL,2024,4(a)(ii),mid,531785.28,spatial_nearest,natural_gas,heat_battery,75.066,201.875,44.744,30.322000000000003,179.75,38.332,4.689293540644892,54.38,proxied,51.14163,3.79426
https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000000714.FACILITY,STORA ENSO LANGERBRUGGE,Belgium,BEL,2024,6(b),high,708676.31,spatial_nearest,natural_gas,heat_battery,75.066,201.875,44.744,30.322000000000003,179.75,38.332,4.689293540644892,54.38,proxied,51.10665,3.73374
https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000000468.FACILITY,VYNOVA BELGIUM,Belgium,BEL,2024,4(a)(vi),mid,129338.89,spatial_nearest,natural_gas,heat_battery,75.066,201.875,44.744,30.322000000000003,179.75,38.332,4.689293540644892,54.38,proxied,51.05785,5.0958
https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000000118.FACILITY,EXXONMOBIL PETROLEUM & CHEMICAL - ESSO RAFFINADERIJ,Belgium,BEL,2024,1(a),mid,2790807.72,spatial_nearest,natural_gas,heat_battery,75.066,201.875,44.744,30.322000000000003,179.75,38.332,4.689293540644892,54.38,proxied,51.25712,4.34517
https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000000003.FACILITY,TotalEnergies Olefins Antwerp,Belgium,BEL,2024,4(a)(i),mid,223649.03,spatial_nearest,natural_gas,heat_battery,75.066,201.875,44.744,30.322000000000003,179.75,38.332,4.689293540644892,54.38,proxied,51.2549,4.33203
https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000000991.FACILITY,BIOSTOOM OOSTENDE,Belgium,BEL,2024,5(b),high,637.9,spatial_nearest,natural_gas,heat_battery,75.066,201.875,44.744,30.322000000000003,179.75,38.332,4.689293540644892,54.38,proxied,51.21008,2.9953
https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000000931.FACILITY,A & S ENERGIE,Belgium,BEL,2024,5(b),high,555720.58,spatial_nearest,natural_gas,heat_battery,75.066,201.875,44.744,30.322000000000003,179.75,38.332,4.689293540644892,54.38,proxied,50.91097,3.30631
BE.WA/103010000.FACILITY,BURGO ARDENNES,Belgium,BEL,2024,6(a),high,573737.5,spatial_nearest,natural_gas,heat_battery,75.066,201.875,44.744,30.322000000000003,179.75,38.332,4.689293540644892,54.38,proxied,49.549896,5.5042443
https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000000424.FACILITY,APERAM GENK,Belgium,BEL,2024,2(b),high,389402.78,spatial_nearest,natural_gas,heat_battery,75.066,201.875,44.744,30.322000000000003,179.75,38.332,4.689293540644892,54.38,proxied,50.93828,5.50021
https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000000093.FACILITY,INEOS Aromatics Belgium,Belgium,BEL,2024,4(a)(ii),mid,51179.72,spatial_nearest,natural_gas,heat_battery,75.066,201.875,44.744,30.322000000000003,179.75,38.332,4.689293540644892,54.38,proxied,51.11506,5.00127
BE.WA/189010000.FACILITY,BIOWANZE,Belgium,BEL,2024,4(a)(ii),mid,248979.8,spatial_nearest,natural_gas,heat_battery,75.066,201.875,44.744,30.322000000000003,179.75,38.332,4.689293540644892,54.38,proxied,50.530754,5.2071075
https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000000687.FACILITY,VPK Paper,Belgium,BEL,2024,6(b),high,438978.89,spatial_nearest,natural_gas,heat_battery,75.066,201.875,44.744,30.322000000000003,179.75,38.332,4.689293540644892,54.38,proxied,51.01564,4.06802
https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000000067.FACILITY,BASF ANTWERPEN,Belgium,BEL,2024,4(a)(ii),mid,16426.11,spatial_nearest,natural_gas,heat_battery,75.066,201.875,44.744,30.322000000000003,179.75,38.332,4.689293540644892,54.38,proxied,51.36175,4.27224
https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000000121.FACILITY,Envalior,Belgium,BEL,2024,4(a)(iv),mid,761529.35,spatial_nearest,natural_gas,heat_battery,75.066,201.875,44.744,30.322000000000003,179.75,38.332,4.689293540644892,54.38,proxied,51.296,4.32097
https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000001872.FACILITY,AIR LIQUIDE LARGE INDUSTRY,Belgium,BEL,2024,4(b)(i),mid,758401.3,spatial_nearest,natural_gas,heat_battery,75.066,201.875,44.744,30.322000000000003,179.75,38.332,4.689293540644892,54.38,proxied,51.29134,4.32686
https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000000117.FACILITY,EVONIK ANTWERPEN,Belgium,BEL,2024,4(a)(ii),mid,718167.5,spatial_nearest,natural_gas,heat_battery,75.066,201.875,44.744,30.322000000000003,179.75,38.332,4.689293540644892,54.38,proxied,51.30411,4.30723
