eprtr_facility_id,facility_name,country,iso3,analysis_year,temp_band,heat_MWh,least_cost_pathway_grid,least_cost_pathway_off,pathway_flip,lcoh_winner_grid,lcoh_winner_off,delta_winner_lcoh,lcoh_gas_grid,lcoh_gas_off,lcoh_hb_grid,lcoh_hb_off,lcoh_hp_grid,lcoh_hp_off,elec_grid_EUR_MWh,elec_off_hb_EUR_MWh,elec_off_hp_EUR_MWh,gas_EUR_MWh
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100204977.ProductionFacility,"Nordkalk Oy Ab, Raahen kalkinpolttamo",Finland,FIN,2024,high,47805.56,heat_battery,heat_battery,same,94.153,44.744,-49.409000000000006,123.527,123.527,94.153,44.744,,,82.8,38.332,139.78,97.995
SE.CAED/10023612.Facility,SCA Obbola AB,Sweden,SWE,2024,high,47200.0,heat_battery,heat_battery,same,101.875,44.744,-57.131,143.072,143.072,101.875,44.744,,,89.75,38.332,139.78,115.586
UK.SEPA/200000061.Facility,Fife Ethylene Plant,United Kingdom,GBR,2019,mid,46702.78,natural_gas,natural_gas,same,40.822,40.822,0.0,40.822,40.822,173.208,54.322,,,153.95,46.953,147.581,30.63
SE.CAED/10016489.Facility,Södra Cell Mönsterås,Sweden,SWE,2024,high,45700.0,heat_battery,heat_battery,same,101.875,44.744,-57.131,143.072,143.072,101.875,44.744,,,89.75,38.332,139.78,115.586
UK.CAED/EW_EA-13608.FACILITY,Scunthorpe Iron & Steel Works EPR/HP3736AW,United Kingdom,GBR,2019,mid,45184.72,natural_gas,natural_gas,same,40.822,40.822,0.0,40.822,40.822,173.208,54.322,,,153.95,46.953,147.581,30.63
SE.CAED/10024325.Facility,Billerud Karlsborgs bruk,Sweden,SWE,2024,high,41000.0,heat_battery,heat_battery,same,101.875,44.744,-57.131,143.072,143.072,101.875,44.744,,,89.75,38.332,139.78,115.586
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001728.ProductionFacility,"Turun Seudun Energiantuotanto Oy, Naantalin voimalaitos",Finland,FIN,2024,mid,39522.22,heat_battery,heat_battery,same,94.153,44.744,-49.409000000000006,123.527,123.527,94.153,44.744,,,82.8,38.332,139.78,97.995
UK.SEPA/200000037.Facility,"Kirriemuir Compressor Station, Forfar",United Kingdom,GBR,2007,mid,39513.89,natural_gas,natural_gas,same,36.533,36.533,0.0,36.533,36.533,123.319,54.322,,,109.05,46.953,147.581,31.685
FR.CAED/8480.FACILITY,IDEX LA DEFENSE,France,FRA,2007,mid,38913.77,natural_gas,natural_gas,same,39.061,39.061,0.0,39.061,39.061,65.93,45.593,,,57.4,39.096,140.545,33.96
UK.CAED/EW_EA-1941.FACILITY,Seal Sands Power Station,United Kingdom,GBR,2012,mid,38888.89,natural_gas,natural_gas,same,43.564,43.564,0.0,43.564,43.564,131.93,54.322,,,116.8,46.953,147.581,36.734
NL.EEA/48084.FACILITY,Ennatuurlijk; WKC Eindhoven,Netherlands,NLD,2010,mid,38151.51,natural_gas,natural_gas,same,44.311,44.311,0.0,44.311,44.311,112.264,44.744,,,99.1,38.332,139.78,35.791
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001780.ProductionFacility,"Stora Enso Oulu Oy, Oulun tehdas, Oulu",Finland,FIN,2024,high,36083.33,heat_battery,heat_battery,same,94.153,44.744,-49.409000000000006,123.527,123.527,94.153,44.744,,,82.8,38.332,139.78,97.995
CZ.MZP.T801/CZ73899995.FACILITY,Teplárna Krnov,Czechia,CZE,2012,mid,35798.82,natural_gas,natural_gas,same,44.242,44.242,0.0,44.242,44.242,117.041,44.744,,,103.4,38.332,139.78,37.345
SE.CAED/10022522.Facility,Kraftvärmeverket Övik Energi A,Sweden,SWE,2024,mid,35027.78,heat_battery,heat_battery,same,101.875,44.744,-57.131,143.072,143.072,101.875,44.744,,,89.75,38.332,139.78,115.586
https://registry.gdi-de.org/id/de.th/5bf25e39-19d5-4254-adac-63f1b1cec499/30013178,Heizkraftwerk Gera-Nord,Germany,DEU,2018,mid,34669.44,natural_gas,natural_gas,same,43.69,43.69,0.0,43.69,43.69,169.653,47.885,,,150.75,41.159,143.427,35.07
SE.CAED/10017446.Facility,Nymölla bruk,Sweden,SWE,2024,high,34600.0,heat_battery,heat_battery,same,101.875,44.744,-57.131,143.072,143.072,101.875,44.744,,,89.75,38.332,139.78,115.586
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-111000-100-0036701,Henkel AG & Co. KGaA,Germany,DEU,2018,mid,33583.33,natural_gas,natural_gas,same,43.69,43.69,0.0,43.69,43.69,169.653,47.885,,,150.75,41.159,143.427,35.07
UK.SEPA/200002494.Facility,INEOS Infrastructure (Grangemouth) Ltd,United Kingdom,GBR,2019,mid,33500.0,natural_gas,natural_gas,same,40.822,40.822,0.0,40.822,40.822,173.208,54.322,,,153.95,46.953,147.581,30.63
SE.CAED/10014052.Facility,HÄSSELBYVERKET,Sweden,SWE,2023,mid,32750.0,heat_battery,heat_battery,same,111.597,44.744,-66.853,172.505,172.505,111.597,44.744,,,98.5,38.332,139.78,137.227
SE.CAED/10020999.Facility,"Billerud Skog & Industri AB, Frövi",Sweden,SWE,2024,high,31600.0,heat_battery,heat_battery,same,101.875,44.744,-57.131,143.072,143.072,101.875,44.744,,,89.75,38.332,139.78,115.586
SE.CAED/10018336.Facility,Hylte Paper AB,Sweden,SWE,2024,high,30700.0,heat_battery,heat_battery,same,101.875,44.744,-57.131,143.072,143.072,101.875,44.744,,,89.75,38.332,139.78,115.586
UK.CAED/EW_EA-1936.FACILITY,Cheshire Power Station,United Kingdom,GBR,2009,mid,30022.22,natural_gas,natural_gas,same,35.354,35.354,0.0,35.354,35.354,120.43,54.322,,,106.45,46.953,147.581,28.133
SE.CAED/10019583.Facility,Riskullaverket,Sweden,SWE,2024,mid,29815.88,heat_battery,heat_battery,same,101.875,44.744,-57.131,143.072,143.072,101.875,44.744,,,89.75,38.332,139.78,115.586
PL.EEA/02C_002193.FACILITY,Elana-Energetyka Sp. z o.o.,Poland,POL,2007,mid,28416.67,natural_gas,natural_gas,same,33.388,33.388,0.0,33.388,33.388,102.708,44.744,,,90.5,38.332,139.78,28.855
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000003626.ProductionFacility,"Nevel Oy, Forssan voimalaitos ",Finland,FIN,2022,mid,28333.33,heat_battery,heat_battery,same,110.93,44.744,-66.186,215.505,215.505,110.93,44.744,,,97.9,38.332,139.78,176.736
UK.CAED/EW_EA-2848.FACILITY,Knapton Generating Station EPR/HP3038LA,United Kingdom,GBR,2010,mid,27777.78,natural_gas,natural_gas,same,32.535,32.535,0.0,32.535,32.535,112.653,54.322,,,99.45,46.953,147.581,25.192
https://registry.gdi-de.org/id/de.sh/10030084,Steinbeis Energie GmbH ,Germany,DEU,2017,mid,26600.56,natural_gas,natural_gas,same,40.885,40.885,0.0,40.885,40.885,170.653,47.885,,,151.65,41.159,143.427,34.626
UK.CAED/EW_EA-5680.FACILITY,Glanford Brigg Generating Station EPR/ZP3133LM,United Kingdom,GBR,2010,mid,26583.33,natural_gas,natural_gas,same,32.535,32.535,0.0,32.535,32.535,112.653,54.322,,,99.45,46.953,147.581,25.192
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-112000-100-0388700,DK Recycling und Roheisen GmbH,Germany,DEU,2018,high,26583.33,natural_gas,natural_gas,same,43.69,43.69,0.0,43.69,43.69,169.653,47.885,,,150.75,41.159,143.427,35.07
